Segment,F1,F2,F3,F4,F5,F6
S370,4.2529545,4.8416986,4.5405197,4.192979,5.997143,4.69059
S371,4.5316787,4.8075013,4.576922,4.33922,6.0043974,4.485838
S372,4.5073185,4.7017746,4.547703,4.212034,5.9397407,4.399325
S373,4.8580885,4.892158,4.5291734,4.371839,5.945143,4.7419
S374,5.1592073,5.27393,4.5740047,4.7354436,6.179963,5.1288934
S375,5.376703,5.7514944,4.635745,4.9908175,6.9175754,5.2134504
S376,5.3736763,5.9560328,4.5713882,5.1834807,7.351557,5.165418
S377,5.4578886,6.083851,4.4983096,5.2815537,7.544048,5.1610417
S378,5.669724,6.439441,4.5188947,5.4429126,7.7195396,5.4932103
S379,5.287687,5.892524,4.6267505,5.4279046,7.748048,5.3995533
S380,4.963157,5.59603,4.808545,5.1743674,7.247708,4.9660845
S381,6.429439,6.1319437,5.1578646,5.415807,6.598278,5.599131
S382,6.9477706,5.865537,5.067939,5.9947968,6.6004653,6.076004
S383,6.812183,6.0965905,5.11445,6.17492,7.283966,5.8355117
S384,6.521989,5.615996,5.1515846,6.0543838,7.3528457,6.3873663
S385,6.1531124,6.0375123,5.2409387,6.2231793,7.128215,6.2753186
